id,life_sq,full_sq
11728,32.92649628,51
11737,32.92649628,51
11824,32.92649628,51
11833,32.92649628,51
12033,32.92649628,51
12484,32.92649628,51
12504,32.92649628,51
12554,32.92649628,51
12700,32.92649628,51
12768,32.92649628,51
12909,32.92649628,51
12912,32.92649628,51
13210,32.92649628,51
13423,32.92649628,51
13722,32.92649628,51
14316,32.92649628,51
21904,32.92649628,51
23291,32.92649628,51
30090,32.92649628,51
23705,32.94176853,51
30241,32.94176853,51
17789,32.96616969,49
8563,33.00154137,51
16602,33.00154137,51
20611,33.00154137,51
23338,33.00154137,51
2252,33.03993546,51
3603,33.03993546,51
6950,33.03993546,51
7282,33.03993546,51
27241,33.06174666,51
29017,33.06174666,51
7905,33.08257148,50
8293,33.08257148,50
14989,33.08257148,50
17638,33.08257148,50
24715,33.08257148,50
16179,33.2289794,51
19003,33.2289794,51
22261,33.2289794,51
22531,33.2289794,51
22863,33.2289794,51
23282,33.2289794,51
27380,33.2289794,51
27602,33.2289794,51
28308,33.2289794,51
28459,33.2289794,51
29574,33.2289794,51
29629,33.2289794,51
29709,33.2289794,51
29740,33.2289794,51
17931,33.29707473,51
18721,33.29707473,51
30462,33.29707473,51
4435,33.36110342,51
4817,33.36110342,51
4992,33.36110342,51
15157,33.36110342,51
23977,33.36110342,51
28540,33.36110342,51
12606,33.38736901,51
13347,33.38736901,51
28417,33.38736901,51
4345,33.56182628,50
4393,33.56182628,50
4415,33.56182628,50
4585,33.56182628,50
5190,33.56182628,50
5283,33.56182628,50
5365,33.56182628,50
5777,33.56182628,50
5793,33.56182628,50
6023,33.56182628,50
6132,33.56182628,50
6649,33.56182628,50
6982,33.56182628,50
7293,33.56182628,50
7430,33.56182628,50
7583,33.56182628,50
10758,33.56182628,50
23551,33.56182628,50
9478,33.5726164,51
11895,33.5726164,51
15810,33.5726164,51
28007,33.5726164,51
30031,33.5726164,51
30283,33.5726164,51
5274,33.85602647,52
4870,33.88104705,51
5465,33.88104705,51
8026,33.88104705,51
9166,33.88104705,51
17642,33.88104705,51
23371,33.88104705,51
23471,33.88104705,51
23741,33.88104705,51
25018,33.88104705,51
27896,33.88104705,51
3661,33.91029406,52
3727,33.91029406,52
4166,33.91029406,52
4202,33.91029406,52
4598,33.91029406,52
4678,33.91029406,52
5445,33.91029406,52
6411,33.91029406,52
6783,33.91029406,52
7096,33.91029406,52
7461,33.91029406,52
7524,33.91029406,52
7653,33.91029406,52
7812,33.91029406,52
7960,33.91029406,52
8024,33.91029406,52
8137,33.91029406,52
8151,33.91029406,52
8184,33.91029406,52
8215,33.91029406,52
8268,33.91029406,52
8310,33.91029406,52
8373,33.91029406,52
8530,33.91029406,52
8597,33.91029406,52
8718,33.91029406,52
8740,33.91029406,52
8813,33.91029406,52
9194,33.91029406,52
9239,33.91029406,52
9292,33.91029406,52
9320,33.91029406,52
9369,33.91029406,52
9475,33.91029406,52
9512,33.91029406,52
9516,33.91029406,52
9648,33.91029406,52
9655,33.91029406,52
9668,33.91029406,52
9687,33.91029406,52
9719,33.91029406,52
9763,33.91029406,52
9776,33.91029406,52
9809,33.91029406,52
9965,33.91029406,52
10326,33.91029406,52
11110,33.91029406,52
11309,33.91029406,52
11329,33.91029406,52
11465,33.91029406,52
11658,33.91029406,52
11722,33.91029406,52
11756,33.91029406,52
11774,33.91029406,52
12010,33.91029406,52
12052,33.91029406,52
12192,33.91029406,52
12328,33.91029406,52
12457,33.91029406,52
12505,33.91029406,52
12583,33.91029406,52
12858,33.91029406,52
13242,33.91029406,52
13586,33.91029406,52
14634,33.91029406,52
15107,33.91029406,52
15634,33.91029406,52
19930,33.91029406,52
25231,33.91029406,52
25425,33.91029406,52
26265,33.91029406,52
29654,33.94996746,50
14154,33.98533915,52
26567,33.98533915,52
30401,33.98533915,52
8270,34.04554443,52
13389,34.04554443,52
13706,34.04554443,52
15604,34.04554443,52
19258,34.04554443,52
19368,34.04554443,52
20849,34.04554443,52
23935,34.04554443,52
24555,34.04554443,52
24624,34.04554443,52
25163,34.04554443,52
26417,34.04554443,52
27346,34.04554443,52
27897,34.04554443,52
28008,34.04554443,52
28024,34.04554443,52
28299,34.04554443,52
7107,34.06636925,51
8477,34.06636925,51
9715,34.06636925,51
10818,34.06636925,51
11169,34.06636925,51
12262,34.06636925,51
16539,34.06636925,51
16714,34.06636925,51
17917,34.06636925,51
18529,34.06636925,51
28168,34.06636925,51
16996,34.2808725,52
18401,34.2808725,52
19190,34.2808725,52
25537,34.2808725,52
26731,34.2808725,52
29197,34.2808725,52
30087,34.2808725,52
30169,34.2808725,52
4991,34.34490119,52
7015,34.34490119,52
12934,34.34490119,52
13006,34.34490119,52
13941,34.34490119,52
18497,34.34490119,52
22516,34.34490119,52
27607,34.34490119,52
29053,34.34490119,52
29304,34.34490119,52
29752,34.34490119,52
30468,34.34490119,52
5745,34.37116679,52
18640,34.54562405,51
18879,34.54562405,51
19996,34.54562405,51
20257,34.54562405,51
20531,34.54562405,51
20723,34.54562405,51
20861,34.54562405,51
21714,34.54562405,51
21782,34.54562405,51
22559,34.54562405,51
22574,34.54562405,51
22855,34.54562405,51
23165,34.54562405,51
24827,34.54562405,51
27560,34.54562405,51
28086,34.54562405,51
28384,34.54562405,51
28489,34.54562405,51
28640,34.54562405,51
29446,34.54562405,51
29505,34.54562405,51
29620,34.54562405,51
14588,34.55641417,52
15723,34.55641417,52
16692,34.86484482,52
21909,34.86484482,52
5630,34.89409183,53
5770,34.89409183,53
5959,34.89409183,53
8517,34.89409183,53
9097,34.89409183,53
14832,34.89409183,53
16778,34.89409183,53
8303,34.90936408,53
2175,34.92049734,53
7445,34.92049734,53
15649,34.92049734,53
4493,34.93376524,51
4813,34.93376524,51
5175,34.93376524,51
5306,34.93376524,51
5364,34.93376524,51
5543,34.93376524,51
5562,34.93376524,51
12327,34.93376524,51
13150,34.93376524,51
13657,34.93376524,51
15080,34.93376524,51
15316,34.93376524,51
15504,34.93376524,51
18276,34.93376524,51
19593,34.93376524,51
19926,34.93376524,51
20210,34.93376524,51
20434,34.93376524,51
20621,34.93376524,51
20845,34.93376524,51
21116,34.93376524,51
24488,34.93376524,51
26637,34.93376524,51
26924,34.93376524,51
27022,34.93376524,51
27069,34.93376524,51
27278,34.93376524,51
27503,34.93376524,51
28703,34.93376524,51
29947,34.93376524,51
30222,34.93376524,51
30234,34.93376524,51
1198,34.96683299,53
20667,34.96683299,53
10127,34.96913692,53
11243,34.96913692,53
825,35.00753101,53
1428,35.00753101,53
3826,35.00753101,53
4768,35.00753101,53
6313,35.00753101,53
4900,35.02934221,53
4933,35.02934221,53
5073,35.05016703,52
7975,35.05016703,52
9264,35.05016703,52
11937,35.05016703,52
12038,35.05016703,52
12182,35.05016703,52
14390,35.05016703,52
14521,35.05016703,52
16751,35.05016703,52
17569,35.05016703,52
18911,35.05016703,52
19025,35.05016703,52
21166,35.05016703,52
22850,35.05016703,52
23563,35.05016703,52
24862,35.05016703,52
27045,35.05016703,52
28583,35.05016703,52
29686,35.05016703,52
22100,35.19657495,53
23450,35.19657495,53
23648,35.19657495,53
26315,35.19657495,53
26454,35.19657495,53
28314,35.19657495,53
28332,35.19657495,53
28638,35.19657495,53
28909,35.19657495,53
29825,35.19657495,53
30114,35.19657495,53
30332,35.19657495,53
11365,35.32869897,53
11447,35.32869897,53
12787,35.32869897,53
3947,35.35496456,53
3965,35.35496456,53
4165,35.35496456,53
5112,35.35496456,53
5406,35.35496456,53
6773,35.35496456,53
7922,35.35496456,53
8005,35.35496456,53
18278,35.35496456,53
3631,35.52942183,52
4949,35.52942183,52
6566,35.52942183,52
11665,35.52942183,52
29027,35.52942183,52
3322,35.54021195,53
4836,35.54021195,53
5391,35.54021195,53
5638,35.54021195,53
5860,35.54021195,53
21329,35.8256761,54
9053,35.8486426,53
15648,35.8486426,53
22267,35.8486426,53
22980,35.8486426,53
27409,35.8486426,53
29380,35.86507013,54
9210,35.87788961,54
16531,35.87788961,54
24955,35.87788961,54
11794,35.89316186,54
19508,35.89316186,54
4548,35.91756301,52
4624,35.91756301,52
4629,35.91756301,52
4731,35.91756301,52
4934,35.91756301,52
12315,35.91756301,52
12798,35.91756301,52
13660,35.91756301,52
14953,35.91756301,52
15516,35.91756301,52
15555,35.91756301,52
15655,35.91756301,52
15939,35.91756301,52
16783,35.91756301,52
18526,35.91756301,52
18983,35.91756301,52
19215,35.91756301,52
19976,35.91756301,52
19982,35.91756301,52
20089,35.91756301,52
21336,35.91756301,52
21754,35.91756301,52
22931,35.91756301,52
22967,35.91756301,52
23508,35.91756301,52
23658,35.91756301,52
24318,35.91756301,52
25729,35.91756301,52
25816,35.91756301,52
27127,35.91756301,52
27396,35.91756301,52
27885,35.91756301,52
28335,35.91756301,52
29205,35.91756301,52
29255,35.91756301,52
29360,35.91756301,52
29389,35.91756301,52
30199,35.91756301,52
30433,35.91756301,52
23998,35.96787094,54
30073,35.96787094,54
30442,35.96787094,54
3398,36.01313998,54
4004,36.01313998,54
4025,36.01313998,54
4230,36.01313998,54
5012,36.01313998,54
6513,36.01313998,54
8665,36.01313998,54
9266,36.01313998,54
30116,36.01313998,54
5045,36.0339648,53
5280,36.0339648,53
5379,36.0339648,53
5701,36.0339648,53
9988,36.0339648,53
10787,36.0339648,53
11256,36.0339648,53
14276,36.0339648,53
14954,36.0339648,53
15001,36.0339648,53
15064,36.0339648,53
15536,36.0339648,53
19841,36.0339648,53
22109,36.0339648,53
29975,36.0339648,53
30071,36.0339648,53
20101,36.18037273,54
28595,36.18037273,54
28699,36.18037273,54
28822,36.18037273,54
29068,36.18037273,54
4361,36.30669949,55
4602,36.30669949,55
6086,36.30669949,55
21937,36.31249674,54
23906,36.33876234,54
24160,36.33876234,54
28792,36.33876234,54
6969,36.5132196,53
7104,36.5132196,53
7111,36.5132196,53
8025,36.5132196,53
8673,36.5132196,53
4178,36.52400972,54
4203,36.52400972,54
5116,36.52400972,54
5240,36.52400972,54
5299,36.52400972,54
5398,36.52400972,54
5784,36.52400972,54
5816,36.52400972,54
5935,36.52400972,54
26203,36.52400972,54
27153,36.52400972,54
28693,36.52400972,54
1706,36.76717671,55
29501,36.86168738,55
30119,36.86168738,55
7036,36.87695963,55
4862,36.90136079,53
17317,36.90136079,53
21725,36.95166872,55
22101,36.95166872,55
25228,36.95166872,55
26966,36.95166872,55
29529,36.95166872,55
4444,36.99693776,55
6769,36.99693776,55
11158,36.99693776,55
20179,36.99693776,55
14498,37.01776258,54
23353,37.01776258,54
8972,37.29049727,56
21623,37.29629452,55
23038,37.29629452,55
23354,37.29629452,55
28614,37.29629452,55
4773,37.35924813,56
6160,37.49701738,54
6292,37.49701738,54
7353,37.49701738,54
8583,37.49701738,54
20574,37.49701738,54
24184,37.49701738,54
24239,37.49701738,54
24323,37.49701738,54
24539,37.49701738,54
25050,37.49701738,54
25301,37.49701738,54
27857,37.49701738,54
22885,37.5078075,55
24606,37.5078075,55
24692,37.5078075,55
24890,37.5078075,55
25053,37.5078075,55
25097,37.5078075,55
26340,37.5078075,55
26382,37.5078075,55
26552,37.5078075,55
26704,37.5078075,55
26932,37.5078075,55
26945,37.5078075,55
28553,37.5078075,55
28755,37.5078075,55
28840,37.5078075,55
29592,37.5078075,55
14534,37.73752521,56
23780,37.81623815,55
7177,37.84548516,56
7265,37.84548516,56
7325,37.84548516,56
10449,37.84548516,56
12222,37.84548516,56
13017,37.84548516,56
25721,37.84548516,56
30103,37.84548516,56
9133,37.86075741,56
9312,37.86075741,56
9513,37.86075741,56
9921,37.86075741,56
11439,37.86075741,56
13206,37.86075741,56
13693,37.86075741,56
15180,37.86075741,56
16453,37.86075741,56
21648,37.93546649,56
22024,37.93546649,56
22340,37.93546649,56
22388,37.93546649,56
22451,37.93546649,56
22865,37.93546649,56
23372,37.93546649,56
23404,37.93546649,56
24137,37.93546649,56
24427,37.93546649,56
24551,37.93546649,56
24793,37.93546649,56
24886,37.93546649,56
25979,37.93546649,56
26438,37.93546649,56
26621,37.93546649,56
28514,37.93546649,56
3779,37.98073553,56
5497,38.00156035,55
8450,38.00156035,55
8713,38.00156035,55
9086,38.00156035,55
10374,38.00156035,55
12742,38.00156035,55
14854,38.00156035,55
17093,38.00156035,55
21767,38.00156035,55
23309,38.00156035,55
24124,38.00156035,55
25087,38.00156035,55
26572,38.14796828,56
4515,38.27429504,57
5442,38.27429504,57
6407,38.28009229,56
25847,38.28009229,56
26062,38.28009229,56
26575,38.28009229,56
4457,38.30635789,56
4642,38.30635789,56
4937,38.30635789,56
5101,38.30635789,56
7515,38.30635789,56
7755,38.30635789,56
7826,38.30635789,56
7869,38.30635789,56
7911,38.30635789,56
7957,38.30635789,56
8058,38.30635789,56
8653,38.30635789,56
8945,38.30635789,56
8990,38.30635789,56
9081,38.30635789,56
9836,38.30635789,56
11241,38.30635789,56
11454,38.30635789,56
11959,38.30635789,56
12734,38.30635789,56
12964,38.30635789,56
13284,38.30635789,56
13348,38.30635789,56
13650,38.30635789,56
17104,38.30635789,56
17955,38.30635789,56
22428,38.30635789,56
23642,38.30635789,56
25099,38.30635789,56
25701,38.30635789,56
26110,38.30635789,56
12048,38.3430459,57
4617,38.48081515,55
4969,38.48081515,55
5107,38.48081515,55
5226,38.48081515,55
5933,38.48081515,55
6233,38.48081515,55
6604,38.48081515,55
7369,38.48081515,55
7523,38.48081515,55
8127,38.48081515,55
9387,38.48081515,55
9391,38.48081515,55
9557,38.48081515,55
9611,38.48081515,55
10005,38.48081515,55
10678,38.48081515,55
10794,38.48081515,55
11644,38.48081515,55
12126,38.48081515,55
13259,38.48081515,55
20392,38.48081515,55
20742,38.48081515,55
23017,38.48081515,55
23591,38.48081515,55
23737,38.48081515,55
24128,38.48081515,55
24514,38.48081515,55
28711,38.48081515,55
15451,38.49160527,56
17294,38.49160527,56
20143,38.49160527,56
20701,38.49160527,56
3462,38.70982494,57
7189,38.70982494,57
5375,38.80003592,56
13738,38.80003592,56
15280,38.80003592,56
26615,38.81646346,57
26845,38.81646346,57
11373,38.82928293,57
17144,38.82928293,57
18984,38.82928293,57
22118,38.82928293,57
23083,38.82928293,57
29349,38.82928293,57
29569,38.82928293,57
29693,38.82928293,57
10177,38.84455518,57
10919,38.84455518,57
12284,38.84455518,57
12724,38.84455518,57
18446,38.84455518,57
20111,38.84455518,57
20266,38.84455518,57
21062,38.84455518,57
22493,38.84455518,57
23510,38.84455518,57
23546,38.84455518,57
23654,38.84455518,57
26555,38.84455518,57
27765,38.84455518,57
7676,38.86895634,55
8506,38.86895634,55
10514,38.86895634,55
11727,38.86895634,55
26995,38.86895634,55
27790,38.90202409,57
29802,38.91926427,57
3802,38.96453331,57
23631,38.98535813,56
8009,39.25809282,58
11008,39.25809282,58
11038,39.25809282,58
4159,39.26389007,57
4383,39.26389007,57
4622,39.26389007,57
23981,39.26389007,57
26686,39.26389007,57
28548,39.26389007,57
19363,39.29015566,57
22429,39.29015566,57
23272,39.29015566,57
23419,39.29015566,57
23623,39.29015566,57
24080,39.29015566,57
24728,39.29015566,57
24929,39.29015566,57
25182,39.29015566,57
25376,39.29015566,57
25904,39.29015566,57
26374,39.29015566,57
26835,39.29015566,57
28449,39.29015566,57
4294,39.32684368,58
4845,39.32684368,58
12956,39.32684368,58
22687,39.32684368,58
23954,39.32684368,58
3775,39.46461293,56
3933,39.46461293,56
3991,39.46461293,56
4558,39.46461293,56
5200,39.46461293,56
5284,39.46461293,56
5319,39.46461293,56
6380,39.46461293,56
6619,39.46461293,56
6630,39.46461293,56
6839,39.46461293,56
6885,39.46461293,56
7009,39.46461293,56
7014,39.46461293,56
7028,39.46461293,56
7058,39.46461293,56
7238,39.46461293,56
7418,39.46461293,56
19116,39.46461293,56
19795,39.46461293,56
20200,39.46461293,56
20560,39.46461293,56
21383,39.46461293,56
24462,39.46461293,56
26478,39.46461293,56
30211,39.46461293,56
15873,39.47540305,57
15956,39.47540305,57
16015,39.47540305,57
16084,39.47540305,57
16124,39.47540305,57
17590,39.47540305,57
18560,39.47540305,57
22386,39.56704986,58
3490,39.69362271,58
3334,39.7838337,57
3458,39.7838337,57
3922,39.7838337,57
4123,39.7838337,57
4521,39.7838337,57
4856,39.7838337,57
5000,39.7838337,57
5039,39.7838337,57
5312,39.7838337,57
5394,39.7838337,57
5588,39.7838337,57
5822,39.7838337,57
5824,39.7838337,57
6021,39.7838337,57
7349,39.7838337,57
7546,39.7838337,57
7872,39.7838337,57
8162,39.7838337,57
10589,39.7838337,57
10807,39.7838337,57
22712,39.7838337,57
22958,39.7838337,57
23039,39.7838337,57
24311,39.7838337,57
24570,39.7838337,57
24693,39.7838337,57
26101,39.7838337,57
26605,39.7838337,57
27221,39.7838337,57
27338,39.7838337,57
27365,39.7838337,57
27535,39.7838337,57
27670,39.7838337,57
27943,39.7838337,57
30399,39.7838337,57
995,39.81308071,58
2711,39.81308071,58
2891,39.81308071,58
3644,39.81308071,58
4119,39.81308071,58
4812,39.81308071,58
4942,39.81308071,58
6554,39.81308071,58
6829,39.81308071,58
7634,39.81308071,58
8078,39.81308071,58
9100,39.81308071,58
9276,39.81308071,58
10552,39.81308071,58
10821,39.81308071,58
15354,39.81308071,58
18750,39.81308071,58
19743,39.81308071,58
20806,39.81308071,58
21266,39.81308071,58
21582,39.81308071,58
21636,39.81308071,58
21877,39.81308071,58
22612,39.81308071,58
23473,39.81308071,58
23950,39.81308071,58
24084,39.81308071,58
24321,39.81308071,58
24448,39.81308071,58
25656,39.81308071,58
26309,39.81308071,58
27501,39.81308071,58
7590,39.82835296,58
22448,39.82835296,58
23289,39.82835296,58
28861,39.82835296,58
29944,39.82835296,58
5754,39.85275411,56
5792,39.85275411,56
7056,39.92651988,58
12792,40.03349906,58
21916,40.03349906,58
23156,40.03349906,58
23542,40.03349906,58
24498,40.03349906,58
24731,40.03349906,58
15790,40.24189059,59
17394,40.24189059,59
4359,40.24768784,58
11183,40.24768784,58
21867,40.24768784,58
17838,40.27395344,58
24163,40.27395344,58
25596,40.27395344,58
4233,40.31064145,59
5995,40.31064145,59
6484,40.31064145,59
19271,40.31064145,59
19328,40.31064145,59
20197,40.31064145,59
21756,40.31064145,59
23014,40.31064145,59
24146,40.31064145,59
24229,40.31064145,59
26717,40.31064145,59
3372,40.4484107,57
3846,40.4484107,57
4326,40.4484107,57
4881,40.4484107,57
7003,40.4484107,57
7534,40.4484107,57
18200,40.4484107,57
18432,40.4484107,57
24737,40.4484107,57
25621,40.4484107,57
27675,40.4484107,57
29135,40.4484107,57
29315,40.4484107,57
29317,40.4484107,57
29318,40.4484107,57
29723,40.4484107,57
29897,40.4484107,57
30151,40.4484107,57
11846,40.45920082,58
13229,40.45920082,58
13937,40.45920082,58
16738,40.45920082,58
17495,40.45920082,58
21583,40.68891853,59
4144,40.79687848,59
13689,40.79687848,59
14663,40.79687848,59
14970,40.79687848,59
15379,40.79687848,59
16497,40.79687848,59
16535,40.79687848,59
17683,40.79687848,59
20194,40.79687848,59
20687,40.79687848,59
20856,40.79687848,59
21813,40.79687848,59
22134,40.79687848,59
23489,40.79687848,59
26463,40.79687848,59
8836,40.80010183,59
3534,40.81215073,59
8081,40.81215073,59
8191,40.81215073,59
8299,40.81215073,59
8643,40.81215073,59
3436,40.83655189,57
3443,40.83655189,57
3516,40.83655189,57
3570,40.83655189,57
3590,40.83655189,57
3629,40.83655189,57
3769,40.83655189,57
4007,40.83655189,57
4104,40.83655189,57
4194,40.83655189,57
4422,40.83655189,57
4512,40.83655189,57
4599,40.83655189,57
13916,40.83655189,57
29858,40.88685982,59
2517,40.91031766,59
7393,40.97597117,59
8525,40.97597117,59
9939,40.97597117,59
10007,40.97597117,59
19196,40.97597117,59
12314,41.01729683,59
14785,41.01729683,59
15574,41.01729683,59
15862,41.01729683,59
20229,41.01729683,59
22622,41.01729683,59
24397,41.01729683,59
24469,41.01729683,59
25711,41.01729683,59
25882,41.01729683,59
26676,41.01729683,59
28644,41.01729683,59
3450,41.22568837,60
4074,41.22568837,60
4321,41.22568837,60
4539,41.22568837,60
4600,41.22568837,60
4904,41.22568837,60
5178,41.22568837,60
5307,41.22568837,60
5331,41.22568837,60
5338,41.22568837,60
8662,41.22568837,60
9403,41.22568837,60
13645,41.22568837,60
18129,41.22568837,60
16176,41.23148562,59
24082,41.23148562,59
24405,41.23148562,59
25208,41.23148562,59
25975,41.23148562,59
26589,41.23148562,59
26644,41.23148562,59
26750,41.23148562,59
27288,41.23148562,59
28346,41.23148562,59
28542,41.23148562,59
21490,41.25775121,59
28743,41.25775121,59
11729,41.29443923,60
15821,41.29443923,60
15918,41.29443923,60
17551,41.29443923,60
18157,41.29443923,60
18178,41.29443923,60
20062,41.29443923,60
20181,41.29443923,60
20255,41.29443923,60
21502,41.29443923,60
21673,41.29443923,60
22206,41.29443923,60
23969,41.29443923,60
24129,41.29443923,60
25324,41.29443923,60
25759,41.29443923,60
25827,41.29443923,60
25857,41.29443923,60
29837,41.29443923,60
3992,41.43220848,58
4116,41.43220848,58
4122,41.43220848,58
4338,41.43220848,58
4412,41.43220848,58
6428,41.43220848,58
4481,41.4429986,59
7725,41.4429986,59
7762,41.4429986,59
11731,41.4429986,59
12615,41.4429986,59
26708,41.4429986,59
29835,41.4429986,59
9498,41.66121826,60
12739,41.75142925,59
13607,41.75142925,59
14183,41.75142925,59
14314,41.75142925,59
16042,41.75142925,59
18893,41.75142925,59
18974,41.75142925,59
25553,41.75142925,59
27093,41.75142925,59
27129,41.75142925,59
28953,41.76785678,60
3380,41.78067626,60
4309,41.78067626,60
4854,41.78067626,60
5608,41.78067626,60
6169,41.78067626,60
6420,41.78067626,60
7013,41.78067626,60
7196,41.78067626,60
7697,41.78067626,60
7829,41.78067626,60
7839,41.78067626,60
8311,41.78067626,60
8332,41.78067626,60
8627,41.78067626,60
9118,41.78067626,60
9542,41.78067626,60
9801,41.78067626,60
9928,41.78067626,60
10087,41.78067626,60
10393,41.78067626,60
18545,41.78067626,60
19129,41.78067626,60
20682,41.78067626,60
20798,41.78067626,60
20853,41.78067626,60
20870,41.78067626,60
21575,41.78067626,60
21721,41.78067626,60
21959,41.78067626,60
22335,41.78067626,60
22409,41.78067626,60
22727,41.78067626,60
23286,41.78067626,60
24288,41.78067626,60
24330,41.78067626,60
24365,41.78067626,60
25563,41.78067626,60
25715,41.78067626,60
6382,41.79594851,60
7821,41.79594851,60
7886,41.79594851,60
7988,41.79594851,60
8247,41.79594851,60
9315,41.79594851,60
9821,41.79594851,60
14819,41.79594851,60
15579,41.79594851,60
3328,41.82034966,58
4292,41.82034966,58
4377,41.82034966,58
5369,41.82034966,58
5372,41.82034966,58
5528,41.82034966,58
5580,41.82034966,58
11690,41.82034966,58
12708,41.82034966,58
15995,41.82034966,58
17769,41.82034966,58
17878,41.82034966,58
19392,41.82034966,58
21459,41.82034966,58
6806,41.89411543,60
22870,41.91592663,60
26224,41.91592663,60
27929,41.91592663,60
28560,41.91592663,60
29119,41.91592663,60
8625,41.95976895,60
10507,41.95976895,60
12542,42.00109461,60
3243,42.20948614,61
4021,42.20948614,61
4724,42.20948614,61
6271,42.20948614,61
9426,42.20948614,61
9894,42.20948614,61
10721,42.20948614,61
10822,42.20948614,61
10483,42.21528339,60
10677,42.21528339,60
11930,42.21528339,60
13127,42.21528339,60
19221,42.21528339,60
20509,42.21528339,60
20756,42.21528339,60
22179,42.21528339,60
22270,42.21528339,60
22735,42.21528339,60
24847,42.21528339,60
20945,42.24154899,60
24479,42.24154899,60
25054,42.24154899,60
19893,42.278237,61
27085,42.278237,61
3260,42.41600625,59
3277,42.41600625,59
3296,42.41600625,59
3298,42.41600625,59
3353,42.41600625,59
3362,42.41600625,59
3415,42.41600625,59
3440,42.41600625,59
3667,42.41600625,59
3703,42.41600625,59
3762,42.41600625,59
3765,42.41600625,59
3774,42.41600625,59
3791,42.41600625,59
3799,42.41600625,59
3806,42.41600625,59
3920,42.41600625,59
3975,42.41600625,59
3989,42.41600625,59
4040,42.41600625,59
4172,42.41600625,59
4335,42.41600625,59
4497,42.41600625,59
4895,42.41600625,59
4987,42.41600625,59
5026,42.41600625,59
5113,42.41600625,59
5196,42.41600625,59
5270,42.41600625,59
5294,42.41600625,59
5425,42.41600625,59
5487,42.41600625,59
5715,42.41600625,59
5775,42.41600625,59
5781,42.41600625,59
5968,42.41600625,59
6170,42.41600625,59
6424,42.41600625,59
6565,42.41600625,59
6626,42.41600625,59
6793,42.41600625,59
6853,42.41600625,59
7024,42.41600625,59
7065,42.41600625,59
7169,42.41600625,59
7320,42.41600625,59
7421,42.41600625,59
7426,42.41600625,59
7492,42.41600625,59
7735,42.41600625,59
7772,42.41600625,59
7948,42.41600625,59
7950,42.41600625,59
8351,42.41600625,59
22046,42.41600625,59
23559,42.41600625,59
24022,42.41600625,59
24506,42.41600625,59
24564,42.41600625,59
24685,42.41600625,59
25126,42.41600625,59
26128,42.41600625,59
27243,42.41600625,59
28016,42.41600625,59
28065,42.41600625,59
18926,42.42679637,60
19400,42.42679637,60
25434,42.42679637,60
5948,42.64501604,61
6152,42.64501604,61
4936,42.71020644,61
4808,42.73522702,60
7984,42.73522702,60
10341,42.73522702,60
10785,42.73522702,60
10849,42.73522702,60
11076,42.73522702,60
11949,42.73522702,60
12537,42.73522702,60
12747,42.73522702,60
13390,42.73522702,60
13396,42.73522702,60
14158,42.73522702,60
14577,42.73522702,60
14779,42.73522702,60
14857,42.73522702,60
14867,42.73522702,60
14879,42.73522702,60
14881,42.73522702,60
15238,42.73522702,60
15666,42.73522702,60
15890,42.73522702,60
16616,42.73522702,60
16735,42.73522702,60
17452,42.73522702,60
17951,42.73522702,60
20953,42.73522702,60
22737,42.73522702,60
25153,42.73522702,60
3829,42.76447403,61
4605,42.76447403,61
4705,42.76447403,61
4756,42.76447403,61
4907,42.76447403,61
5013,42.76447403,61
5090,42.76447403,61
5161,42.76447403,61
5185,42.76447403,61
5237,42.76447403,61
5245,42.76447403,61
5322,42.76447403,61
5728,42.76447403,61
5913,42.76447403,61
6123,42.76447403,61
6357,42.76447403,61
6456,42.76447403,61
6786,42.76447403,61
7052,42.76447403,61
7061,42.76447403,61
7232,42.76447403,61
7241,42.76447403,61
7429,42.76447403,61
7660,42.76447403,61
7796,42.76447403,61
7884,42.76447403,61
7952,42.76447403,61
7973,42.76447403,61
8019,42.76447403,61
8531,42.76447403,61
8633,42.76447403,61
8837,42.76447403,61
8845,42.76447403,61
8931,42.76447403,61
9261,42.76447403,61
9295,42.76447403,61
9371,42.76447403,61
9450,42.76447403,61
9462,42.76447403,61
9479,42.76447403,61
9508,42.76447403,61
9665,42.76447403,61
9690,42.76447403,61
9851,42.76447403,61
10111,42.76447403,61
10128,42.76447403,61
10134,42.76447403,61
10160,42.76447403,61
10309,42.76447403,61
10564,42.76447403,61
10691,42.76447403,61
11477,42.76447403,61
12413,42.76447403,61
13107,42.76447403,61
13148,42.76447403,61
13189,42.76447403,61
13879,42.76447403,61
14196,42.76447403,61
14225,42.76447403,61
14259,42.76447403,61
14632,42.76447403,61
14818,42.76447403,61
16202,42.76447403,61
16399,42.76447403,61
16443,42.76447403,61
16987,42.76447403,61
27055,42.76447403,61
3600,42.77974628,61
3611,42.77974628,61
3831,42.77974628,61
4313,42.77974628,61
4331,42.77974628,61
4488,42.77974628,61
5807,42.77974628,61
6384,42.77974628,61
7170,42.77974628,61
7305,42.77974628,61
7382,42.77974628,61
7807,42.77974628,61
7894,42.77974628,61
7915,42.77974628,61
8146,42.77974628,61
9410,42.77974628,61
10150,42.77974628,61
10795,42.77974628,61
11211,42.77974628,61
12433,42.77974628,61
13663,42.77974628,61
15627,42.77974628,61
16189,42.77974628,61
5046,42.80414744,59
8848,42.80414744,59
14165,42.80414744,59
28069,42.80414744,59
3684,42.89972441,61
